topic_id,search_term,title,summary,keywords,published_date,link,source,sentiment,polarity,scraped_at
1,private credit,Katten Expands Noted Private Credit Group With Complex Financing Pro R. Kader Crawford - PR Newswire,"Crawford focuses on the middle market, addressing matters related to commercial lending, corporate finance and private equity transactions.
Before joining Katten, Crawford was a partner at another Am Law 100 firm, where he focused on commercial lending, corporate finance and private equity transactions.
Crawford also counsels a number of Charlotte-area organizations in business formation, corporate governance and other general corporate matters.
""Kader knows the importance of delivering innovative, effective legal solutions that address business needs,"" said Katten Charlotte Managing Partner Karen Nelson.
The firm's core areas of practice include structured finance and securitization, corporate, financial markets and funds, insolvency and restructuring, intellectual property, litigation, real estate, transactional tax planning, private credit and private wealth.","expands, noted, group, complex, pro, r, katten, private, crawford, credit, financing, kader, matters, transactions, lending, corporate, charlotte, firm, practice, partner, commercial, legal, finance, equity, lenders, public, companies, facilities, financings, business, capabilities, space, firm's, kader's, accounting",2025-09-11,https://www.prnewswire.com/news-releases/katten-expands-noted-private-credit-group-with-complex-financing-pro-r-kader-crawford-302554118.html,pr newswire,positive,0.8787,2025-09-12 09:26:08
1,private credit,New State Street ETF Opens The Door To Private Credit - Benzinga,"State Street Investment Management widened its line of ETFs on Wednesday with the launch of the State Street Short Duration IG Public & Private Credit ETF PRSD, an actively managed vehicle aimed at merging risk-adjusted returns with timely income.
PRSD focuses mainly on short-term investment-grade debt, both public and private credit instruments.
Included in a private credit within an ETF structure is unique, providing investors with exposure to a previously unattainable market segment.
“That changed earlier this year when we launched PRIV, the SPDR SSGA IG Public & Private Credit ETF PRIV — a core bond fund offering exposure to a combination of investment-grade public and private credit ETF.
PRSD has a target average duration of one to three years, thus qualifying as an authentic short-duration bond fund.","ssga, arca, private, credit, etf, public, state, street, ig, opens, door, active, trust, spdr, prsd, duration, priv, short, fund, returns, exposure, market, bond, investment, management, etfs, launch, income, short-term, investment-grade, providing, investors, read, historically, markets",2025-09-11,https://www.benzinga.com/etfs/new-etfs/25/09/47632685/new-state-street-etf-opens-the-door-to-private-credit,benzinga,positive,0.184,2025-09-12 09:30:08
2,securities tokenization,Ondo Finance Taps Ex-SEC Policy Veteran Peter Curley To Drive Global Tokenization Strategy - Yahoo Finance,"Key Takeaways Ondo Finance hires Peter Curley, a former SEC, U.S. Treasury, and Coinbase executive, to lead global regulatory affairs.
Governments worldwide are accelerating efforts to release explicit frameworks for tokenized assets.
Ondo Finance, one of the leading players in the real-world asset (RWA) tokenization market, has appointed Peter Curley, a former U.S. Treasury and Securities and Exchange Commission (SEC) official, as its new head of global regulatory affairs.
Curley, who most recently worked in policy at Coinbase, will spearhead Ondo’s engagement with regulators and policymakers as the company navigates the fast-evolving market for tokenized securities.
Despite this progress, the sector still lacks consistent rules, leaving major platforms like Ondo Finance to push for a unified global standard that institutions can follow.","taps, ex-sec, policy, veteran, drive, strategy, tokenization, global, ondo, curley, finance, peter, regulatory, market, tokenized, securities, assets, sec, s, treasury, rwa, billion, clarity, key, coinbase, affairs, 28, lacks, governments, efforts, ondo’s, regulators, real, tokens, rules",2025-09-10,https://finance.yahoo.com/news/ondo-finance-taps-ex-sec-130216083.html,yahoo finance,positive,0.9321,2025-09-12 09:34:37
6, non-bank lending,Asset Based Finance Lawyer Tom Dell'Avvocato Joins Crowell & Moring in London - Morningstar,"Further strengthens the firm's capabilities in cross-border asset-based lending, private credit, and specialty finance LONDON, Sept. 11, 2025 /PRNewswire/ -- Tom Dell'Avvocato has joined Crowell & Moring U.K. LLP as a partner in its Financial Services Group.
Dell'Avvocato brings extensive experience in non-contentious banking and finance transactions, with a focus on domestic and cross-border asset-based lending, as well as leveraged and specialty finance.
He also advised BZ Capital in connection with the provision of comprehensive, tailored cross-border asset-based lending facilities to the sponsor-backed Cooper & Turner group.
About Crowell & Moring LLP Crowell & Moring is an international law firm with operations in the United States, Europe, MENA, and Asia.
Media Contact: Email: prteam@crowell.com View original content to download multimedia:https://www.prnewswire.com/news-releases/asset-based-finance-lawyer-tom-dellavvocato-joins-crowell--moring-in-london-302553441.html SOURCE Crowell & Moring LLP","asset, based, lawyer, joins, london, dell'avvocato, crowell, finance, moring, tom, clients, cross-border, asset-based, lending, services, firm, firm's, group, crowell's, office, specialty, llp, experience, capital, complex, team, lawyers, strengthens, capabilities, private, prnewswire, joined, partner, banking, transactions",2025-09-11,https://www.morningstar.com/news/pr-newswire/20250911dc71204/asset-based-finance-lawyer-tom-dellavvocato-joins-crowell-moring-in-london,morningstar,positive,0.8012,2025-09-12 09:47:11
1,private credit,WisdomTree (WT) Launches Private Credit Fund Using Blockchain For Retail and Institutional Investors - Yahoo Finance,"WisdomTree recently launched the WisdomTree Private Credit and Alternative Income Digital Fund utilizing tokenized structures to target crypto-native investors, a move showcasing innovation in digital asset management.
This launch, alongside the introduction of other funds like the WisdomTree Europe Defense Fund and WisdomTree GeoAlpha Opportunities Fund, underscores WisdomTree's focus on diversifying its offerings.
During the last quarter, WisdomTree's share price rose by 40%, influenced by these product-related announcements amid a generally bullish market trend.
The introduction of new products, like the Private Credit and Alternative Income Digital Fund, could impact future revenue and earnings forecasts by introducing fresh revenue streams.
Currently trading at US$14.11, WisdomTree shares are slightly below the consensus price target of US$14.35, suggesting limited upside based on analyst predictions.","wt, launches, blockchain, retail, institutional, investors, wisdomtree, fund, private, credit, digital, wisdomtree's, revenue, income, target, price, market, growth, past, company's, alternative, launch, introduction, funds, offerings, share, streams, future, markets, performance, reflects, ability, trends, earnings, analyst",2025-09-12,https://finance.yahoo.com/news/wisdomtree-wt-launches-private-credit-173705090.html,yahoo finance,positive,0.6777,2025-09-13 09:22:16
1,private credit,"Tokenization of private credit could unlock transparency and growth, says Kadena exec - Yahoo Finance","Tokenization is one of the hottest trends in digital assets today, but not every asset class benefits equally from the shift.
Cesar Pereira, who serves as VP of Business Development for Kadena Labs, says tokenized stocks are unlikely to gain traction, while private credit could be the breakout use case that defines the next wave of adoption.
Unlike equities, the private credit market has long suffered from slow processes, opacity, and heavy friction.
So the full life cycle of that private credit is now on blockchain in real time.” He described this shift as an “inflection point” for tokenization, with adoption increasing significantly as institutions search for more efficient ways to manage credit.
Treasuries and other real world assets have already gained momentum on chain, but Pereira sees private credit as the category most likely to accelerate next.","unlock, transparency, growth, exec, credit, private, tokenization, kadena, pereira, equities, real, asset, tokenized, stocks, tokenize, digital, assets, today, shift, adoption, ownership, legal, chain, blockchain, hottest, trends, class, benefits, equally, cesar, serves, vp, business, development, labs",2025-09-08,https://finance.yahoo.com/news/tokenization-private-credit-could-unlock-191409868.html,yahoo finance,positive,0.9043,2025-09-13 09:25:17
1,private credit,Private Credit Fintech Percent Launches SMA Program - Yahoo Finance,"Private credit fintech Percent has launched SMAs focused on private credit investments.
Percent’s platform focuses on raising money from retail investors, family offices, RIAs and credit funds for non-bank lenders and underwriting the transactions.
The lenders the company works with include small business lenders, consumer lenders and litigation lenders.
In recent weeks, firms ranging from Fidelity to Wells Fargo have added private market options for their wealth clients.
In addition, Vestmark announced that it partnered with alternative investment platform iCapital and asset management giant BlackRock to add private market assets to its tax-managed UMAs for RIAs on the Dynasty Financial Partners’ network.","fintech, launches, sma, program, private, credit, investors, smas, firm, lenders, products, market, investments, product, recent, loans, rias, platform, retail, chu, diversification, advisors, original, wealthmanagement, invest, 25, million, providing, deal, deliver, returns, management, fee, additional, rate",2025-09-10,https://finance.yahoo.com/news/private-credit-fintech-percent-launches-161814200.html,yahoo finance,positive,0.7525,2025-09-13 09:26:27
1,private credit,Public/Private Market Convergence And The Limits Of Liquidity - Seeking Alpha,"Sep. 13, 2025 4:40 AM ETVPC AllianceBernstein (AB) 4.91K Follower s Summary The financial media has been filled with headlines about the growing convergence of public and private markets, particularly in private credit.
Following the massive growth of the private credit market, mega-cap private credit deals and broadly syndicated loans are increasingly interchangeable borrowing tools for large-cap issuers.
In our view, the desire to trade private credit is not aimed at creating a generalized secondary market; rather, we see it as an attempt to syndicate large investment-grade private loans to institutions that can hold them for a long time.
The financial media has been filled with headlines about the growing convergence of public and private markets, particularly in private credit.
Recommended For You Related Stocks SymbolLast Price% ChgVPC--Virtus Private Credit ETF Related Analysis Trending Analysis Trending News","limits, liquidity, private, convergence, public, market, credit, ab, investment, clients, 91k, follower, s, media, filled, headlines, growing, markets, loans, investors, firm, research, related, analysis, trending, sep, 13, 2025, 40, etvpc, alliancebernstein, summary, massive, growth, mega-cap",2025-09-13,https://seekingalpha.com/article/4822704-public-private-market-convergence-liquidity-limits,seeking alpha,positive,0.8478,2025-09-13 09:27:49
1,private credit,WisdomTree Launches Tokenized Private Credit Fund - Yahoo Finance,"In this article: WisdomTree has launched a new tokenized fund focusing on private credit.
The new fund, called the WisdomTree Private Credit and Alternative Income Digital Fund (CRDT), tracks a basket of 35 publicly traded closed-end funds, business development companies, and real estate investment trusts, Bloomberg reports.
WisdomTree, it’s worth adding, launched an ETF tracking the same benchmark in 2021, the WisdomTree Private Credit and Alternative Income Fund.
Private credit, lending done outside traditional banks, has ballooned in recent years as investors chase yield-focused investment options.
BlackRock, for example, manages a $2 billion money market fund, while Fidelity’s tokenized money market fund recently rolled out on Ethereum.","launches, fund, wisdomtree, tokenized, private, credit, investment, it’s, money, market, launched, income, funds, asset, alternative, digital, traditional, investors, joins, trend, billion, article, focusing, called, crdt, tracks, basket, 35, publicly, traded, closed-end, business, development, companies, real",2025-09-13,https://finance.yahoo.com/news/wisdomtree-launches-tokenized-private-credit-132410801.html,yahoo finance,positive,0.7193,2025-09-14 09:22:04
1,private credit,Lincoln Financial and Bain Capital Launch New Private Market Fund to Provide Individual Investors Access to Private Credit - Yahoo Finance,"RADNOR, Pa., September 10, 2025--(BUSINESS WIRE)--Lincoln Financial (NYSE: LNC), a leading provider of insurance, annuities, group benefits, and retirement solutions, announced today the formal launch of its new private market fund, the Lincoln Bain Capital Total Credit Fund.
Lincoln and Bain Capital plan to begin marketing the fund and providing education for individual investors and financial professionals.
About Bain Capital Founded in 1984, Bain Capital is one of the world’s leading private investment firms.
Our global platform invests across five focus areas: Private Equity, Growth & Venture, Capital Solutions, Credit & Capital Markets, and Real Assets.
Investors are advised to consider the investment objectives, risks, and charges and expenses of Lincoln Bain Capital Total Credit Fund (the ""Fund"") carefully before investing.","private, launch, provide, individual, access, fund, lincoln, capital, credit, investors, bain, market, investment, risks, fund’s, securities, investments, including, investing, risk, solutions, global, companies, assets, instruments, distribution, platform, prospectus, investor, leading, partnership, providing, expertise, real, carefully",2025-09-10,https://finance.yahoo.com/news/lincoln-financial-bain-capital-launch-133000801.html,yahoo finance,positive,0.868,2025-09-14 09:23:49
1,private credit,WisdomTree launches tokenized fund offering access to private credit (WT:NYSE) - Seeking Alpha,"WisdomTree (NYSE:WT) rolled out a tokenized fund providing crypto-native investors and institutions exposure to traditionally hard-to-access private credit, it said on Friday.
The WisdomTree Private Credit and Alternative Income Digital Fund (token ticker: CRDT; fund ticker: CRDYX) seeks to track the price and yield performance","launches, offering, access, fund, wisdomtree, private, credit, nyse, wt, tokenized, ticker, rolled, providing, crypto-native, investors, institutions, exposure, traditionally, hard-to-access, alternative, income, digital, token, crdt, crdyx, seeks, track, price, yield, performance",2025-09-12,https://seekingalpha.com/news/4494435-wisdomtree-launches-tokenized-fund-offering-access-to-private-credit,seeking alpha,positive,0.0695,2025-09-14 09:25:25
2,securities tokenization,Tokenized Equity Explained: How It Works & Real-World Examples - Investopedia,"Tokenized equity is a digital token or ""coin"" that represents shares in a corporation or organization.
How Tokenized Equity Works on the Blockchain Tokenized equity is similar to regular shares in a company, but they exist as crypto tokens.
Tokenized equity shares work the same way, except those shares are in digital crypto coins or tokens.
Real-World Examples of Tokenized Equity Many startups raise money through ICOs, providing token shares to investors.
The Bottom Line Tokenized equity represents ownership rights in a company or enterprise using digital tokens on a blockchain network.","explained, works, real-world, examples, equity, tokenized, shares, blockchain, digital, tokens, account, token, business, crypto, company, investors, fund, represents, offering, stock, traditional, challenges, exchanges, quadrant, tokenization, technology, popular, raising, form, coins, regular, demat, trading, investment, money",2025-09-11,https://www.investopedia.com/terms/t/tokenized-equity.asp,investopedia,positive,0.8689,2025-09-14 09:28:47
1,private credit,Katten Expands Noted Private Credit Group With Complex Financing Pro R. Kader Crawford - Morningstar,"Crawford focuses on the middle market, addressing matters related to commercial lending, corporate finance and private equity transactions.
Before joining Katten, Crawford was a partner at another Am Law 100 firm, where he focused on commercial lending, corporate finance and private equity transactions.
Crawford also counsels a number of Charlotte-area organizations in business formation, corporate governance and other general corporate matters.
""Kader knows the importance of delivering innovative, effective legal solutions that address business needs,"" said Katten Charlotte Managing Partner Karen Nelson.
The firm's core areas of practice include structured finance and securitization, corporate, financial markets and funds, insolvency and restructuring, intellectual property, litigation, real estate, transactional tax planning, private credit and private wealth.","expands, noted, group, complex, pro, r, katten, private, crawford, credit, financing, kader, matters, transactions, lending, corporate, charlotte, firm, practice, partner, kader's, industry, team, commercial, legal, finance, equity, lenders, public, companies, facilities, financings, business, prnewswire, capabilities",2025-09-11,https://www.morningstar.com/news/pr-newswire/20250911cg71532/katten-expands-noted-private-credit-group-with-complex-financing-pro-r-kader-crawford,morningstar,positive,0.8787,2025-09-15 09:30:18
1,private credit,WisdomTree Launches Tokenized Private Credit Fund - Yahoo Finance,"In this article: WisdomTree has launched a new tokenized fund focusing on private credit.
The new fund, called the WisdomTree Private Credit and Alternative Income Digital Fund (CRDT), tracks a basket of 35 publicly traded closed-end funds, business development companies, and real estate investment trusts, Bloomberg reports.
WisdomTree, it’s worth adding, launched an ETF tracking the same benchmark in 2021, the WisdomTree Private Credit and Alternative Income Fund.
Private credit, lending done outside traditional banks, has ballooned in recent years as investors chase yield-focused investment options.
BlackRock, for example, manages a $2 billion money market fund, while Fidelity’s tokenized money market fund recently rolled out on Ethereum.","launches, fund, wisdomtree, tokenized, private, credit, investment, it’s, money, market, launched, income, funds, asset, alternative, digital, traditional, investors, joins, trend, billion, article, focusing, called, crdt, tracks, basket, 35, publicly, traded, closed-end, business, development, companies, real",2025-09-13,https://finance.yahoo.com/news/wisdomtree-launches-tokenized-private-credit-132410801.html?guce_referrer=aHR0cHM6Ly9maW5hbmNlLnlhaG9vLmNvbS9zZWN0b3JzL2ZpbmFuY2lhbC1zZXJ2aWNlcy8&guce_referrer_sig=AQAAAJDx3781UQv1MCCJI4nE2jJxdppJly7JgQFoOanLxtnWSOiRDKtC1NOnHy4GeEfEMC0emral7ILTt7EpB72HD4qTnwl7v3pnn2Xl4FjiNuzT8JBuKtGHiK1WDLpBX183TAeaR1YfAlpcDqtCrfQ46aX1iBQAloDni1edNPH54Wxx&_guc_consent_skip=1757783881&prefer_reader_view=1&prefer_safari=1,yahoo finance,positive,0.7193,2025-09-16 09:27:27
1,private credit,Beyond Direct Lending: Why Asset-Based Finance Deserves a Place in Your Clients’ Portfolios - Yahoo Finance,"“In fact, I believe there’s a strong case to be made for investors to match their direct lending exposure with an allocation to asset-based finance.” The Diversification Advantage: Risk, Return, and Cash Flow What makes asset-based finance a natural complement to direct lending?
The performance of the underlying assets can behave differently from corporate credit risk in volatile or stressed environments, providing potential diversification benefits.
Whether through offerings such as John Hancock CQS Asset Backed Securities Fund (ABUDX) or John Hancock Marathon Asset-Based Lending Fund (ABLFX), Manulife John Hancock Investments’ approach enables investors to access the global real economy while helping to diversify risk.
This article was paid for by Manulife John Hancock Investments and created by Yahoo Brand Studio.
John Hancock Investment Management Distributors LLC, Member FINRA, SIPC 200 Berkeley Street, Boston, MA, 800-225-6020, jhinvestments.com NOT FDIC INSURED.","deserves, place, clients, portfolios, asset-based, finance, lending, direct, investment, fund, investments, investors, risk, john, hancock, loans, credit, securities, risks, manulife, hammer, return, diversification, interest, fund’s, shares, real, economy, securitized, market, subject, asset, potential, access, exposure",2025-09-15,https://finance.yahoo.com/news/beyond-direct-lending-why-asset-based-finance-deserves-a-place-in-your-clients-portfolios-133620592.html,yahoo finance,positive,0.6818,2025-09-16 09:29:43
2,securities tokenization,Stablecoins vs. Tokenized Securities: The Risks and Benefits for Investors - Yahoo Finance,"Stablecoin Risks While stablecoins and tokenized securities both encase real-world assets in a blockchain wrapper, modern security tokens are structured very differently to stablecoins.
For instance, stablecoins are backed by the same assets as tokenized money market funds, but holders don’t have the same rights to the underlying treasuries in the event of an insolvency.
In contrast, secondary markets for tokenized real-world assets (RWA) are only just emerging.
For its part, Ondo recently launched Ondo Global Markets—a RWA marketplace that already lists more than 100 tokenized U.S. stocks and ETFs.
What Next for Tokenized Securities?","benefits, investors, tokenized, stablecoins, securities, risks, ondo, assets, bode, liquidity, markets, market, tokens, s, issuers, stablecoin, security, secondary, rwa, platforms, asset, global, stocks, etfs, don’t, underlying, largest, tokenization, recently, wrapper, model, observed, funds, token, tokenize",2025-09-13,https://finance.yahoo.com/news/stablecoins-vs-tokenized-securities-risks-123215919.html?prefer_reader_view=1&prefer_safari=1,yahoo finance,positive,0.8497,2025-09-16 09:34:39
2,securities tokenization,"DiamondLake Withdraws from Unicoin Transaction, Reaffirms - GlobeNewswire","SALT LAKE CITY, Sept. 15, 2025 (GLOBE NEWSWIRE) -- Diamond Lake Minerals, Inc. (OTC: DLMI) based upon our findings during due diligence DiamondLake is withdrawing from the Unicoin transaction and terminating the Memorandum of Understanding.
Thus, The Board of DiamondLake feels that it is in our shareholders best interest not to further pursue this transaction.
Safe Harbor Statement This release contains ""forward-looking statements.""
Examples of forward-looking statements include, among others, statements relating to future sales, earnings, cash flows, results of operations, uses of cash, and other measures of financial performance.
We assume no obligation to update any forward-looking statements contained in this press release.","withdraws, reaffirms, commitment, sec, compliance, tokenization, strategy, diamondlake, unicoin, transaction, statements, forward-looking, digital, future, dlmi, based, factors, lake, minerals, assets, leadership, operating, release, performance, results, diamond, otc, findings, pursue, experience, securities, disclosure, president, risk, reward",2025-09-15,https://www.globenewswire.com/news-release/2025/09/15/3149911/0/en/DiamondLake-Withdraws-from-Unicoin-Transaction-Reaffirms-Commitment-to-SEC-Compliance-and-Tokenization-Strategy.html,globenewswire,positive,0.2138,2025-09-16 09:36:13
3, stock tokenization,London Stock Exchange Launches Blockchain Platform with Tokenized Fund Debut - Yahoo Finance,"The new platform, called Digital Markets Infrastructure (DMI), was developed in collaboration with Microsoft and runs on Microsoft Azure.
Key Takeaways: LSEG has launched a blockchain-based platform for private funds, developed with Microsoft and running on Azure.
The new platform, called Digital Markets Infrastructure (DMI), was developed in collaboration with Microsoft and runs on Microsoft Azure, according to a Monday announcement.
MembersCap Launches Tokenized Fund on LSEG’s New Blockchain Platform LSEG’s first deployment of the platform saw capital management firm MembersCap raise funds for its tokenized MCM Fund 1, with Archax, a Financial Conduct Authority-regulated digital exchange in London, acting as nominee.
Read original story London Stock Exchange Launches Blockchain Platform with Tokenized Fund Debut by Amin Ayan at Cryptonews.com Recommended Stories","launches, debut, platform, tokenized, exchange, fund, blockchain, london, stock, markets, infrastructure, private, digital, tokenization, market, funds, microsoft, asset, assets, traditional, lseg’s, unlock, developed, collaboration, azure, lseg, blockchain-based, archax, access, memberscap, real-world, tradfi, trillion, called, dmi",2025-09-15,https://finance.yahoo.com/news/london-stock-exchange-launches-blockchain-092719219.html?prefer_reader_view=1&prefer_safari=1,yahoo finance,positive,0.4118,2025-09-16 09:38:47
3, stock tokenization,BlackRock Plans $2T Real-World Asset Boom with the Tokenization of ETFs - Yahoo Finance,"According to a Bloomberg report, the New York-based firm is weighing how to tokenize exchange-traded funds (ETFs) tied to real-world assets such as stocks, subject to regulatory considerations.
ETFs Could Bridge Wall Street and Crypto Through Tokenization Tokenization involves creating blockchain-based versions of traditional financial assets.
According to new research from Animoca Brands, tokenization of real-world assets could eventually tap into the $400 trillion traditional finance market.
Additionally, Animoca reported that the tokenized RWA market has already hit an all-time high of $26.5 billion in 2025, a 70% increase since the start of the year.
The 2025 Skynet RWA Security Report projected that the tokenized RWA market could reach $16 trillion by 2030, with U.S. Treasuries leading near-term growth.","plans, 2t, boom, tokenization, asset, etfs, blackrock, real-world, tokenized, assets, market, rwa, wall, report, funds, billion, crypto, traditional, 2025, treasuries, street’s, blockchain, company, money-market, fund, shares, fink, animoca, trillion, growth, s, reach, world’s, largest, manager",2025-09-11,https://finance.yahoo.com/news/blackrock-plans-2t-real-world-213457339.html,yahoo finance,positive,0.9493,2025-09-16 09:39:36
5, tokenized equity,Robinhood Expands Private Equity Token Push With New Venture Capital Fund - Yahoo Finance,"Robinhood (HOOD) is moving deeper into private markets with a new venture capital fund designed to give everyday investors access to companies before they go public.
The fund, managed by a newly formed subsidiary called Robinhood Ventures, would be traded on the New York Stock Exchange, pending regulatory approval.
Robinhood faced criticism earlier this year after it announced that it was offering users in the European Union access to private equity tokens.
Still, the company is pushing forward with offering private equity access to retail investors.
If approved, Robinhood Ventures Fund I would invest in a small basket of private companies across various industries and hold them through IPO and beyond.","expands, token, push, robinhood, private, fund, equity, venture, capital, access, companies, company, tokens, investors, ventures, shares, public, exchange, vehicle, buy, industries, traded, offering, users, european, union, tokenized, openai, s, retail, hood, moving, deeper, markets, designed",2025-09-15,https://finance.yahoo.com/news/robinhood-expands-private-equity-token-155036826.html,yahoo finance,positive,0.4888,2025-09-16 09:44:23
1,private credit,"State Street Investment Management Announces New ETF, Furthering Convergence of Public and Private Credit Markets - Yahoo Finance","About State Street Investment Management At State Street Investment Management, we have been helping to deliver better outcomes to institutions, financial intermediaries, and investors for nearly half a century.
Important Risk Information State Street Global Advisors (SSGA) is now State Street Investment Management.
Distributor: State Street Global Advisors Funds Distributors, LLC, member FINRA, SIPC, an indirect wholly owned subsidiary of State Street Corporation.
References to State Street may include State Street Corporation and its affiliates.
State Street Global Advisors (SSGA) is now State Street Investment Management.","announces, etf, furthering, convergence, public, markets, investment, street, state, private, credit, management, fund, market, securities, investments, risk, funds, shares, subject, s, information, portfolio, p, global, ssga, advisors, trade, interest, rates, illiquid, llc, aos, repurchase, investing",2025-09-10,https://finance.yahoo.com/news/state-street-investment-management-announces-144500232.html,yahoo finance,positive,0.6027,2025-09-17 09:27:23
1,private credit,Beyond Direct Lending: Why Asset-Based Finance Deserves a Place in Your Clients’ Portfolios - Yahoo Finance,"“In fact, I believe there’s a strong case to be made for investors to match their direct lending exposure with an allocation to asset-based finance.” The Diversification Advantage: Risk, Return, and Cash Flow What makes asset-based finance a natural complement to direct lending?
The performance of the underlying assets can behave differently from corporate credit risk in volatile or stressed environments, providing potential diversification benefits.
Whether through offerings such as John Hancock CQS Asset Backed Securities Fund (ABUDX) or John Hancock Marathon Asset-Based Lending Fund (ABLFX), Manulife John Hancock Investments’ approach enables investors to access the global real economy while helping to diversify risk.
This article was paid for by Manulife John Hancock Investments and created by Yahoo Brand Studio.
John Hancock Investment Management Distributors LLC, Member FINRA, SIPC 200 Berkeley Street, Boston, MA, 800-225-6020, jhinvestments.com NOT FDIC INSURED.","deserves, place, clients, portfolios, asset-based, finance, lending, direct, investment, fund, investments, investors, risk, john, hancock, loans, credit, securities, risks, manulife, hammer, return, diversification, interest, fund’s, shares, real, economy, securitized, market, subject, asset, potential, access, exposure",2025-09-15,https://finance.yahoo.com/news/beyond-direct-lending-why-asset-based-finance-deserves-a-place-in-your-clients-portfolios-133620592.html?prefer_reader_view=1&prefer_safari=1,yahoo finance,positive,0.6818,2025-09-17 09:27:46
1,private credit,Heron Finance's Portfolios Outperform Private Credit Peers Through Smart Diversification - Yahoo Finance,"Heron Finance's curation of private credit funds provides accredited investors, RIAs, and family offices access to leading fund managers through custom portfolios.
SAN FRANCISCO, Sept. 16, 2025 /PRNewswire/ -- Heron Finance announced that its curated portfolios of high-quality private credit funds are outperforming a broad peer group of U.S. private credit funds across key metrics.
The analysis is based on SEC filings as of June 2025 and includes data from more than 60 of the largest U.S. private credit funds, representing over $1 trillion in aggregate private credit assets managed across funds and accounts.
Peer Group Heron portfolios provide investors with exposure to 12+ leading private credit managers across all 11 GICS sectors, representing more than 3,000 unique loan exposures in a single portfolio.
This level of diversification and focus on manager selection has delivered the following results when comparing Heron to its peer group of 60 U.S. private credit funds.","finance's, outperform, peers, smart, heron, credit, private, portfolios, diversification, funds, peer, group, managers, loan, 2025, s, results, lower, net, manager, investors, leading, finance, includes, data, 60, representing, assets, dataset, heron's, exposures, experienced, pik, interest, returns",2025-09-16,https://finance.yahoo.com/news/heron-finances-portfolios-outperform-private-120000666.html,yahoo finance,positive,0.8905,2025-09-17 09:28:39
2,securities tokenization,Stablecoins vs. Tokenized Securities: The Risks and Benefits for Investors - Yahoo Finance,"Stablecoin Risks While stablecoins and tokenized securities both encase real-world assets in a blockchain wrapper, modern security tokens are structured very differently to stablecoins.
For instance, stablecoins are backed by the same assets as tokenized money market funds, but holders don’t have the same rights to the underlying treasuries in the event of an insolvency.
In contrast, secondary markets for tokenized real-world assets (RWA) are only just emerging.
For its part, Ondo recently launched Ondo Global Markets—a RWA marketplace that already lists more than 100 tokenized U.S. stocks and ETFs.
What Next for Tokenized Securities?","benefits, investors, tokenized, stablecoins, securities, risks, ondo, assets, bode, liquidity, markets, market, tokens, s, issuers, stablecoin, security, secondary, rwa, platforms, asset, global, stocks, etfs, don’t, underlying, largest, tokenization, recently, wrapper, model, observed, funds, token, tokenize",2025-09-13,https://finance.yahoo.com/news/stablecoins-vs-tokenized-securities-risks-123215919.html,yahoo finance,positive,0.8497,2025-09-17 09:32:58
3, stock tokenization,London Stock Exchange Launches Blockchain Platform with Tokenized Fund Debut - Yahoo Finance,"The new platform, called Digital Markets Infrastructure (DMI), was developed in collaboration with Microsoft and runs on Microsoft Azure.
Key Takeaways: LSEG has launched a blockchain-based platform for private funds, developed with Microsoft and running on Azure.
The new platform, called Digital Markets Infrastructure (DMI), was developed in collaboration with Microsoft and runs on Microsoft Azure, according to a Monday announcement.
MembersCap Launches Tokenized Fund on LSEG’s New Blockchain Platform LSEG’s first deployment of the platform saw capital management firm MembersCap raise funds for its tokenized MCM Fund 1, with Archax, a Financial Conduct Authority-regulated digital exchange in London, acting as nominee.
Read original story London Stock Exchange Launches Blockchain Platform with Tokenized Fund Debut by Amin Ayan at Cryptonews.com Recommended Stories","launches, debut, platform, tokenized, exchange, fund, blockchain, london, stock, markets, infrastructure, private, digital, tokenization, market, funds, microsoft, asset, assets, traditional, lseg’s, unlock, developed, collaboration, azure, lseg, blockchain-based, archax, access, memberscap, real-world, tradfi, trillion, called, dmi",2025-09-15,https://finance.yahoo.com/news/london-stock-exchange-launches-blockchain-092719219.html,yahoo finance,positive,0.4118,2025-09-17 09:36:40
1,private credit,The niche debt tool at the heart of Apollo’s private credit machine - Financial Times,"Then $75 per month.
Complete digital access to quality FT journalism on any device.
Cancel or change your plan anytime during your trial.
Complete digital access to quality FT journalism with expert analysis from industry leaders.
Pay a year upfront and save 20%.","niche, debt, tool, heart, apollo’s, private, credit, machine, complete, digital, access, quality, ft, journalism, 75, month, device, cancel, change, plan, anytime, trial, expert, analysis, industry, leaders, pay, upfront, save, 20",2025-09-15,https://www.ft.com/content/44599f08-816e-436d-bc11-195ba08adfe1,financial times,positive,0.1053,2025-09-17 17:02:46
1,private credit,Car lender’s failure hints at what’s under the hood in private credit - Financial Times,"Then $75 per month.
Complete digital access to quality FT journalism on any device.
Cancel or change your plan anytime during your trial.
Complete digital access to quality FT journalism with expert analysis from industry leaders.
Pay a year upfront and save 20%.","car, lender’s, failure, hints, what’s, hood, private, credit, complete, digital, access, quality, ft, journalism, 75, month, device, cancel, change, plan, anytime, trial, expert, analysis, industry, leaders, pay, upfront, save, 20",2025-09-11,https://www.ft.com/content/419b87df-c529-4813-ac4e-82ab7881cf59,financial times,positive,0.1053,2025-09-17 17:03:16
